"No.","Time","Source","Destination","Protocol","Length","Info"
"50","0.005802","193.31.26.156","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81ea)"
"51","0.005920","96.143.141.78","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81eb)"
"52","0.006039","48.71.198.167","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81ec)"
"53","0.006157","144.37.68.98","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81ed)"
"54","0.006276","72.18.162.49","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81ee)"
"55","0.006394","172.15.246.41","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81ef)"
"56","0.006512","222.1.92.37","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f0)"
"57","0.006631","231.6.9.35","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f1)"
"58","0.006749","251.133.163.160","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f2)"
"59","0.006868","125.194.209.208","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f3)"
"60","0.006986","62.225.104.232","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f4)"
"61","0.007104","31.112.180.116","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f5)"
"62","0.007223","15.184.90.58","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f6)"
"63","0.007341","7.220.45.29","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f7)"
"64","0.007460","139.232.177.191","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f8)"
"65","0.007578","205.242.255.238","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81f9)"
"66","0.007696","102.249.127.247","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81fa)"
"67","0.007815","187.122.24.202","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81fb)"
"68","0.007933","93.189.12.101","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81fc)"
"69","0.008052","166.216.33.3","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81fd)"
"70","0.008170","219.106.183.176","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81fe)"
"71","0.008288","109.181.91.216","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=81ff)"
"72","0.008407","54.218.173.236","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8200)"
"73","0.008525","27.109.86.246","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8201)"
"74","0.008644","13.182.171.123","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8202)"
"75","0.008762","142.221.242.140","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8203)"
"76","0.008880","71.110.249.70","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8204)"
"77","0.008999","35.183.124.163","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8205)"
"78","0.009117","153.221.25.96","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8206)"
"79","0.009236","76.238.140.176","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8207)"
"80","0.009354","38.119.70.88","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8208)"
"81","0.009472","19.59.163.44","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=8209)"
"82","0.009591","9.157.209.150","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=820a)"
"83","0.009709","4.206.232.203","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=820b)"
"84","0.009828","138.97.211.84","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=820c)"
"85","0.009946","69.48.233.170","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=820d)"
