"No.","Time","Source","Destination","Protocol","Length","Info"
"50","0.005802","94.4.132.247","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ab6)"
"51","0.005920","167.4.229.74","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ab7)"
"52","0.006039","83.130.114.165","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ab8)"
"53","0.006157","161.199.158.99","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ab9)"
"54","0.006275","216.229.104.0","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aba)"
"55","0.006394","108.114.180.0","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4abb)"
"56","0.006512","54.57.90.0","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4abc)"
"57","0.006631","27.28.173.0","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4abd)"
"58","0.006749","13.142.86.128","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4abe)"
"59","0.006867","6.199.43.64","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4abf)"
"60","0.006986","3.99.149.160","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac0)"
"61","0.007104","1.177.202.208","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac1)"
"62","0.007223","0.216.229.104","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac2)"
"63","0.007341","0.108.114.180","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac3)"
"64","0.007459","0.54.57.90","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac4)"
"65","0.007578","0.27.28.173","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac5)"
"66","0.007696","136.11.41.103","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac6)"
"67","0.007815","204.3.51.130","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac7)"
"68","0.007933","102.1.153.193","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac8)"
"69","0.008051","187.6.107.209","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ac9)"
"70","0.008170","213.133.146.217","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4aca)"
"71","0.008288","226.196.110.93","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4acb)"
"72","0.008407","249.100.144.31","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4acc)"
"73","0.008525","244.180.239.62","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4acd)"
"74","0.008643","122.90.119.159","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ace)"
"75","0.008762","181.43.156.254","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4acf)"
"76","0.008880","90.149.206.127","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad0)"
"77","0.008999","165.76.64.14","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad1)"
"78","0.009117","82.166.32.7","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4ad2)"
